 Radio 	 Ic 
 0,70 	 7,40 
 0,70 	 7,39 
 0,70 	 7,39 
 0,70 	 7,39 
 0,70 	 7,39 
 0,70 	 7,38 
 0,70 	 7,38 
 0,70 	 7,38 
 0,70 	 7,37 
 0,70 	 7,37 
 0,70 	 7,37 
 0,70 	 7,36 
 0,70 	 7,36 
 0,70 	 7,36 
 0,70 	 7,36 
 0,70 	 7,35 
 0,70 	 7,35 
 0,70 	 7,35 
 0,70 	 7,34 
 0,70 	 7,34 
 0,70 	 7,34 
 0,70 	 7,34 
 0,70 	 7,33 
 0,70 	 7,33 
 0,70 	 7,33 
 0,70 	 7,32 
 0,70 	 7,32 
 0,70 	 7,32 
 0,70 	 7,31 
 0,70 	 7,31 
 0,70 	 7,31 
 0,70 	 7,31 
 0,70 	 7,30 
 0,70 	 7,30 
 0,70 	 7,30 
 0,70 	 7,29 
 0,70 	 7,29 
 0,70 	 7,29 
 0,70 	 7,28 
 0,70 	 7,28 
 0,70 	 7,28 
 0,70 	 7,28 
 0,70 	 7,27 
 0,70 	 7,27 
 0,70 	 7,27 
 0,70 	 7,26 
 0,70 	 7,26 
 0,70 	 7,26 
 0,70 	 7,26 
 0,70 	 7,25 
 0,70 	 7,25 
 0,70 	 7,25 
 0,70 	 7,24 
 0,70 	 7,24 
 0,70 	 7,24 
 0,70 	 7,23 
 0,70 	 7,23 
 0,70 	 7,23 
 0,70 	 7,23 
 0,70 	 7,22 
 0,71 	 7,22 
 0,71 	 7,22 
 0,71 	 7,21 
 0,71 	 7,21 
 0,71 	 7,21 
 0,71 	 7,20 
 0,71 	 7,20 
 0,71 	 7,20 
 0,71 	 7,20 
 0,71 	 7,19 
 0,71 	 7,19 
 0,71 	 7,19 
 0,71 	 7,18 
 0,71 	 7,18 
 0,71 	 7,18 
 0,71 	 7,17 
 0,71 	 7,17 
 0,71 	 7,17 
 0,71 	 7,17 
 0,71 	 7,16 
 0,71 	 7,16 
 0,71 	 7,16 
 0,71 	 7,15 
 0,71 	 7,15 
 0,71 	 7,15 
 0,71 	 7,14 
 0,71 	 7,14 
 0,71 	 7,14 
 0,71 	 7,14 
 0,71 	 7,13 
 0,71 	 7,13 
 0,71 	 7,13 
 0,71 	 7,12 
 0,71 	 7,12 
 0,71 	 7,12 
 0,71 	 7,11 
 0,71 	 7,11 
 0,71 	 7,11 
 0,71 	 7,10 
 0,71 	 7,10 
 0,71 	 7,10 
 0,71 	 7,10 
 0,71 	 7,09 
 0,71 	 7,09 
 0,71 	 7,09 
 0,71 	 7,08 
 0,71 	 7,08 
 0,71 	 7,08 
 0,71 	 7,07 
 0,71 	 7,07 
 0,71 	 7,07 
 0,71 	 7,07 
 0,71 	 7,06 
 0,71 	 7,06 
 0,71 	 7,06 
 0,71 	 7,05 
 0,71 	 7,05 
 0,71 	 7,05 
 0,71 	 7,04 
 0,71 	 7,04 
 0,71 	 7,04 
 0,71 	 7,04 
 0,71 	 7,03 
 0,71 	 7,03 
 0,71 	 7,03 
 0,71 	 7,02 
 0,71 	 7,02 
 0,71 	 7,02 
 0,71 	 7,01 
 0,71 	 7,01 
 0,71 	 7,01 
 0,71 	 7,00 
 0,71 	 7,00 
 0,71 	 7,00 
 0,71 	 7,00 
 0,71 	 6,99 
 0,71 	 6,99 
 0,71 	 6,99 
 0,71 	 6,98 
 0,71 	 6,98 
 0,71 	 6,98 
 0,71 	 6,97 
 0,71 	 6,97 
 0,71 	 6,97 
 0,71 	 6,97 
 0,71 	 6,96 
 0,71 	 6,96 
 0,71 	 6,96 
 0,71 	 6,95 
 0,71 	 6,95 
 0,71 	 6,95 
 0,71 	 6,94 
 0,71 	 6,94 
 0,71 	 6,94 
 0,71 	 6,93 
 0,71 	 6,93 
 0,71 	 6,93 
 0,71 	 6,93 
 0,71 	 6,92 
 0,71 	 6,92 
 0,72 	 6,92 
 0,72 	 6,91 
 0,72 	 6,91 
 0,72 	 6,91 
 0,72 	 6,90 
 0,72 	 6,90 
 0,72 	 6,90 
 0,72 	 6,90 
 0,72 	 6,89 
 0,72 	 6,89 
 0,72 	 6,89 
 0,72 	 6,88 
 0,72 	 6,88 
 0,72 	 6,88 
 0,72 	 6,87 
 0,72 	 6,87 
 0,72 	 6,87 
 0,72 	 6,86 
 0,72 	 6,86 
 0,72 	 6,86 
 0,72 	 6,86 
 0,72 	 6,85 
 0,72 	 6,85 
 0,72 	 6,85 
 0,72 	 6,84 
 0,72 	 6,84 
 0,72 	 6,84 
 0,72 	 6,83 
 0,72 	 6,83 
 0,72 	 6,83 
 0,72 	 6,82 
 0,72 	 6,82 
 0,72 	 6,82 
 0,72 	 6,82 
 0,72 	 6,81 
 0,72 	 6,81 
 0,72 	 6,81 
 0,72 	 6,80 
 0,72 	 6,80 
 0,72 	 6,80 
 0,72 	 6,79 
 0,72 	 6,79 
 0,72 	 6,79 
 0,72 	 6,78 
 0,72 	 6,78 
 0,72 	 6,78 
 0,72 	 6,77 
 0,72 	 6,77 
 0,72 	 6,77 
 0,72 	 6,77 
 0,72 	 6,76 
 0,72 	 6,76 
 0,72 	 6,76 
 0,72 	 6,75 
 0,72 	 6,75 
 0,72 	 6,75 
 0,72 	 6,74 
 0,72 	 6,74 
 0,72 	 6,74 
 0,72 	 6,73 
 0,72 	 6,73 
 0,72 	 6,73 
 0,72 	 6,73 
 0,72 	 6,72 
 0,72 	 6,72 
 0,72 	 6,72 
 0,72 	 6,71 
 0,72 	 6,71 
 0,72 	 6,71 
 0,72 	 6,70 
 0,72 	 6,70 
 0,72 	 6,70 
 0,72 	 6,69 
 0,72 	 6,69 
 0,72 	 6,69 
 0,72 	 6,68 
 0,72 	 6,68 
 0,72 	 6,68 
 0,72 	 6,68 
 0,72 	 6,67 
 0,72 	 6,67 
 0,72 	 6,67 
 0,72 	 6,66 
 0,72 	 6,66 
 0,72 	 6,66 
 0,72 	 6,65 
 0,72 	 6,65 
 0,72 	 6,65 
 0,72 	 6,64 
 0,72 	 6,64 
 0,72 	 6,64 
 0,72 	 6,64 
 0,72 	 6,63 
 0,72 	 6,63 
 0,72 	 6,63 
 0,72 	 6,62 
 0,72 	 6,62 
 0,72 	 6,62 
 0,72 	 6,61 
 0,72 	 6,61 
 0,73 	 6,61 
 0,73 	 6,60 
 0,73 	 6,60 
 0,73 	 6,60 
 0,73 	 6,59 
 0,73 	 6,59 
 0,73 	 6,59 
 0,73 	 6,59 
 0,73 	 6,58 
 0,73 	 6,58 
 0,73 	 6,58 
 0,73 	 6,57 
 0,73 	 6,57 
 0,73 	 6,57 
 0,73 	 6,56 
 0,73 	 6,56 
 0,73 	 6,56 
 0,73 	 6,55 
 0,73 	 6,55 
 0,73 	 6,55 
 0,73 	 6,54 
 0,73 	 6,54 
 0,73 	 6,54 
 0,73 	 6,53 
 0,73 	 6,53 
 0,73 	 6,53 
 0,73 	 6,53 
 0,73 	 6,52 
 0,73 	 6,52 
 0,73 	 6,52 
 0,73 	 6,51 
 0,73 	 6,51 
 0,73 	 6,51 
 0,73 	 6,50 
 0,73 	 6,50 
 0,73 	 6,50 
 0,73 	 6,49 
 0,73 	 6,49 
 0,73 	 6,49 
 0,73 	 6,48 
 0,73 	 6,48 
 0,73 	 6,48 
 0,73 	 6,47 
 0,73 	 6,47 
 0,73 	 6,47 
 0,73 	 6,47 
 0,73 	 6,46 
 0,73 	 6,46 
 0,73 	 6,46 
 0,73 	 6,45 
 0,73 	 6,45 
 0,73 	 6,45 
 0,73 	 6,44 
 0,73 	 6,44 
 0,73 	 6,44 
 0,73 	 6,43 
 0,73 	 6,43 
 0,73 	 6,43 
 0,73 	 6,42 
 0,73 	 6,42 
 0,73 	 6,42 
 0,73 	 6,41 
 0,73 	 6,41 
 0,73 	 6,41 
 0,73 	 6,41 
 0,73 	 6,40 
 0,73 	 6,40 
 0,73 	 6,40 
 0,73 	 6,39 
 0,73 	 6,39 
 0,73 	 6,39 
 0,73 	 6,38 
 0,73 	 6,38 
 0,73 	 6,38 
 0,73 	 6,37 
 0,73 	 6,37 
 0,73 	 6,37 
 0,73 	 6,36 
 0,73 	 6,36 
 0,73 	 6,36 
 0,73 	 6,35 
 0,73 	 6,35 
 0,73 	 6,35 
 0,73 	 6,34 
 0,73 	 6,34 
 0,73 	 6,34 
 0,73 	 6,34 
 0,73 	 6,33 
 0,73 	 6,33 
 0,73 	 6,33 
 0,73 	 6,32 
 0,73 	 6,32 
 0,73 	 6,32 
 0,73 	 6,31 
 0,73 	 6,31 
 0,73 	 6,31 
 0,73 	 6,30 
 0,73 	 6,30 
 0,73 	 6,30 
 0,73 	 6,29 
 0,74 	 6,29 
 0,74 	 6,29 
 0,74 	 6,28 
 0,74 	 6,28 
 0,74 	 6,28 
 0,74 	 6,27 
 0,74 	 6,27 
 0,74 	 6,27 
 0,74 	 6,26 
 0,74 	 6,26 
 0,74 	 6,26 
 0,74 	 6,26 
 0,74 	 6,25 
 0,74 	 6,25 
 0,74 	 6,25 
 0,74 	 6,24 
 0,74 	 6,24 
 0,74 	 6,24 
 0,74 	 6,23 
 0,74 	 6,23 
 0,74 	 6,23 
 0,74 	 6,22 
 0,74 	 6,22 
 0,74 	 6,22 
 0,74 	 6,21 
 0,74 	 6,21 
 0,74 	 6,21 
 0,74 	 6,20 
 0,74 	 6,20 
 0,74 	 6,20 
 0,74 	 6,19 
 0,74 	 6,19 
 0,74 	 6,19 
 0,74 	 6,18 
 0,74 	 6,18 
 0,74 	 6,18 
 0,74 	 6,17 
 0,74 	 6,17 
 0,74 	 6,17 
 0,74 	 6,17 
 0,74 	 6,16 
 0,74 	 6,16 
 0,74 	 6,16 
 0,74 	 6,15 
 0,74 	 6,15 
 0,74 	 6,15 
 0,74 	 6,14 
 0,74 	 6,14 
 0,74 	 6,14 
 0,74 	 6,13 
 0,74 	 6,13 
 0,74 	 6,13 
 0,74 	 6,12 
 0,74 	 6,12 
 0,74 	 6,12 
 0,74 	 6,11 
 0,74 	 6,11 
 0,74 	 6,11 
 0,74 	 6,10 
 0,74 	 6,10 
 0,74 	 6,10 
 0,74 	 6,09 
 0,74 	 6,09 
 0,74 	 6,09 
 0,74 	 6,08 
 0,74 	 6,08 
 0,74 	 6,08 
 0,74 	 6,07 
 0,74 	 6,07 
 0,74 	 6,07 
 0,74 	 6,06 
 0,74 	 6,06 
 0,74 	 6,06 
 0,74 	 6,06 
 0,74 	 6,05 
 0,74 	 6,05 
 0,74 	 6,05 
 0,74 	 6,04 
 0,74 	 6,04 
 0,74 	 6,04 
 0,74 	 6,03 
 0,74 	 6,03 
 0,74 	 6,03 
 0,74 	 6,02 
 0,74 	 6,02 
 0,74 	 6,02 
 0,74 	 6,01 
 0,74 	 6,01 
 0,74 	 6,01 
 0,74 	 6,00 
 0,74 	 6,00 
 0,74 	 6,00 
 0,74 	 5,99 
 0,74 	 5,99 
 0,74 	 5,99 
 0,74 	 5,98 
 0,74 	 5,98 
 0,74 	 5,98 
 0,74 	 5,97 
 0,74 	 5,97 
 0,75 	 5,97 
 0,75 	 5,96 
 0,75 	 5,96 
 0,75 	 5,96 
 0,75 	 5,95 
 0,75 	 5,95 
 0,75 	 5,95 
 0,75 	 5,94 
 0,75 	 5,94 
 0,75 	 5,94 
 0,75 	 5,93 
 0,75 	 5,93 
 0,75 	 5,93 
 0,75 	 5,92 
 0,75 	 5,92 
 0,75 	 5,92 
 0,75 	 5,91 
 0,75 	 5,91 
 0,75 	 5,91 
 0,75 	 5,90 
 0,75 	 5,90 
 0,75 	 5,90 
 0,75 	 5,89 
 0,75 	 5,89 
 0,75 	 5,89 
 0,75 	 5,88 
 0,75 	 5,88 
 0,75 	 5,88 
 0,75 	 5,88 
 0,75 	 5,87 
 0,75 	 5,87 
 0,75 	 5,87 
 0,75 	 5,86 
 0,75 	 5,86 
 0,75 	 5,86 
 0,75 	 5,85 
 0,75 	 5,85 
 0,75 	 5,85 
 0,75 	 5,84 
 0,75 	 5,84 
 0,75 	 5,84 
 0,75 	 5,83 
 0,75 	 5,83 
 0,75 	 5,83 
 0,75 	 5,82 
 0,75 	 5,82 
 0,75 	 5,82 
 0,75 	 5,81 
 0,75 	 5,81 
 0,75 	 5,81 
 0,75 	 5,80 
 0,75 	 5,80 
 0,75 	 5,80 
 0,75 	 5,79 
 0,75 	 5,79 
 0,75 	 5,79 
 0,75 	 5,78 
 0,75 	 5,78 
 0,75 	 5,78 
 0,75 	 5,77 
 0,75 	 5,77 
 0,75 	 5,77 
 0,75 	 5,76 
 0,75 	 5,76 
 0,75 	 5,76 
 0,75 	 5,75 
 0,75 	 5,75 
 0,75 	 5,75 
 0,75 	 5,74 
 0,75 	 5,74 
 0,75 	 5,74 
 0,75 	 5,73 
 0,75 	 5,73 
 0,75 	 5,73 
 0,75 	 5,72 
 0,75 	 5,72 
 0,75 	 5,72 
 0,75 	 5,71 
 0,75 	 5,71 
 0,75 	 5,71 
 0,75 	 5,70 
 0,75 	 5,70 
 0,75 	 5,70 
 0,75 	 5,69 
 0,75 	 5,69 
 0,75 	 5,69 
 0,75 	 5,68 
 0,75 	 5,68 
 0,75 	 5,68 
 0,75 	 5,67 
 0,75 	 5,67 
 0,75 	 5,67 
 0,75 	 5,66 
 0,75 	 5,66 
 0,75 	 5,66 
 0,75 	 5,65 
 0,75 	 5,65 
 0,75 	 5,65 
 0,75 	 5,64 
 0,75 	 5,64 
 0,76 	 5,64 
 0,76 	 5,63 
 0,76 	 5,63 
 0,76 	 5,63 
 0,76 	 5,62 
 0,76 	 5,62 
 0,76 	 5,62 
 0,76 	 5,61 
 0,76 	 5,61 
 0,76 	 5,61 
 0,76 	 5,60 
 0,76 	 5,60 
 0,76 	 5,60 
 0,76 	 5,59 
 0,76 	 5,59 
 0,76 	 5,59 
 0,76 	 5,58 
 0,76 	 5,58 
 0,76 	 5,58 
 0,76 	 5,57 
 0,76 	 5,57 
 0,76 	 5,57 
 0,76 	 5,56 
 0,76 	 5,56 
 0,76 	 5,56 
 0,76 	 5,55 
 0,76 	 5,55 
 0,76 	 5,55 
 0,76 	 5,54 
 0,76 	 5,54 
 0,76 	 5,54 
 0,76 	 5,53 
 0,76 	 5,53 
 0,76 	 5,53 
 0,76 	 5,52 
 0,76 	 5,52 
 0,76 	 5,52 
 0,76 	 5,51 
 0,76 	 5,51 
 0,76 	 5,51 
 0,76 	 5,50 
 0,76 	 5,50 
 0,76 	 5,50 
 0,76 	 5,49 
 0,76 	 5,49 
 0,76 	 5,49 
 0,76 	 5,48 
 0,76 	 5,48 
 0,76 	 5,48 
 0,76 	 5,47 
 0,76 	 5,47 
 0,76 	 5,46 
 0,76 	 5,46 
 0,76 	 5,46 
 0,76 	 5,45 
 0,76 	 5,45 
 0,76 	 5,45 
 0,76 	 5,44 
 0,76 	 5,44 
 0,76 	 5,44 
 0,76 	 5,43 
 0,76 	 5,43 
 0,76 	 5,43 
 0,76 	 5,42 
 0,76 	 5,42 
 0,76 	 5,42 
 0,76 	 5,41 
 0,76 	 5,41 
 0,76 	 5,41 
 0,76 	 5,40 
 0,76 	 5,40 
 0,76 	 5,40 
 0,76 	 5,39 
 0,76 	 5,39 
 0,76 	 5,39 
 0,76 	 5,38 
 0,76 	 5,38 
 0,76 	 5,38 
 0,76 	 5,37 
 0,76 	 5,37 
 0,76 	 5,37 
 0,76 	 5,36 
 0,76 	 5,36 
 0,76 	 5,36 
 0,76 	 5,35 
 0,76 	 5,35 
 0,76 	 5,35 
 0,76 	 5,34 
 0,76 	 5,34 
 0,76 	 5,34 
 0,76 	 5,33 
 0,76 	 5,33 
 0,76 	 5,33 
 0,76 	 5,32 
 0,76 	 5,32 
 0,76 	 5,32 
 0,76 	 5,31 
 0,76 	 5,31 
 0,76 	 5,31 
 0,76 	 5,30 
 0,77 	 5,30 
 0,77 	 5,30 
 0,77 	 5,29 
 0,77 	 5,29 
 0,77 	 5,28 
 0,77 	 5,28 
 0,77 	 5,28 
 0,77 	 5,27 
 0,77 	 5,27 
 0,77 	 5,27 
 0,77 	 5,26 
 0,77 	 5,26 
 0,77 	 5,26 
 0,77 	 5,25 
 0,77 	 5,25 
 0,77 	 5,25 
 0,77 	 5,24 
 0,77 	 5,24 
 0,77 	 5,24 
 0,77 	 5,23 
 0,77 	 5,23 
 0,77 	 5,23 
 0,77 	 5,22 
 0,77 	 5,22 
 0,77 	 5,22 
 0,77 	 5,21 
 0,77 	 5,21 
 0,77 	 5,21 
 0,77 	 5,20 
 0,77 	 5,20 
 0,77 	 5,20 
 0,77 	 5,19 
 0,77 	 5,19 
 0,77 	 5,19 
 0,77 	 5,18 
 0,77 	 5,18 
 0,77 	 5,18 
 0,77 	 5,17 
 0,77 	 5,17 
 0,77 	 5,16 
 0,77 	 5,16 
 0,77 	 5,16 
 0,77 	 5,15 
 0,77 	 5,15 
 0,77 	 5,15 
 0,77 	 5,14 
 0,77 	 5,14 
 0,77 	 5,14 
 0,77 	 5,13 
 0,77 	 5,13 
 0,77 	 5,13 
 0,77 	 5,12 
 0,77 	 5,12 
 0,77 	 5,12 
 0,77 	 5,11 
 0,77 	 5,11 
 0,77 	 5,11 
 0,77 	 5,10 
 0,77 	 5,10 
 0,77 	 5,10 
 0,77 	 5,09 
 0,77 	 5,09 
 0,77 	 5,09 
 0,77 	 5,08 
 0,77 	 5,08 
 0,77 	 5,08 
 0,77 	 5,07 
 0,77 	 5,07 
 0,77 	 5,06 
 0,77 	 5,06 
 0,77 	 5,06 
 0,77 	 5,05 
 0,77 	 5,05 
 0,77 	 5,05 
 0,77 	 5,04 
 0,77 	 5,04 
 0,77 	 5,04 
 0,77 	 5,03 
 0,77 	 5,03 
 0,77 	 5,03 
 0,77 	 5,02 
 0,77 	 5,02 
 0,77 	 5,02 
 0,77 	 5,01 
 0,77 	 5,01 
 0,77 	 5,01 
 0,77 	 5,00 
 0,77 	 5,00 
 0,77 	 5,00 
 0,77 	 4,99 
 0,77 	 4,99 
 0,77 	 4,98 
 0,77 	 4,98 
 0,77 	 4,98 
 0,77 	 4,97 
 0,77 	 4,97 
 0,77 	 4,97 
 0,77 	 4,96 
 0,77 	 4,96 
 0,77 	 4,96 
 0,78 	 4,95 
 0,78 	 4,95 
 0,78 	 4,95 
 0,78 	 4,94 
 0,78 	 4,94 
 0,78 	 4,94 
 0,78 	 4,93 
 0,78 	 4,93 
 0,78 	 4,93 
 0,78 	 4,92 
 0,78 	 4,92 
 0,78 	 4,92 
 0,78 	 4,91 
 0,78 	 4,91 
 0,78 	 4,90 
 0,78 	 4,90 
 0,78 	 4,90 
 0,78 	 4,89 
 0,78 	 4,89 
 0,78 	 4,89 
 0,78 	 4,88 
 0,78 	 4,88 
 0,78 	 4,88 
 0,78 	 4,87 
 0,78 	 4,87 
 0,78 	 4,87 
 0,78 	 4,86 
 0,78 	 4,86 
 0,78 	 4,86 
 0,78 	 4,85 
 0,78 	 4,85 
 0,78 	 4,85 
 0,78 	 4,84 
 0,78 	 4,84 
 0,78 	 4,83 
 0,78 	 4,83 
 0,78 	 4,83 
 0,78 	 4,82 
 0,78 	 4,82 
 0,78 	 4,82 
 0,78 	 4,81 
 0,78 	 4,81 
 0,78 	 4,81 
 0,78 	 4,80 
 0,78 	 4,80 
 0,78 	 4,80 
 0,78 	 4,79 
 0,78 	 4,79 
 0,78 	 4,79 
 0,78 	 4,78 
 0,78 	 4,78 
 0,78 	 4,77 
 0,78 	 4,77 
 0,78 	 4,77 
 0,78 	 4,76 
 0,78 	 4,76 
 0,78 	 4,76 
 0,78 	 4,75 
 0,78 	 4,75 
 0,78 	 4,75 
 0,78 	 4,74 
 0,78 	 4,74 
 0,78 	 4,74 
 0,78 	 4,73 
 0,78 	 4,73 
 0,78 	 4,73 
 0,78 	 4,72 
 0,78 	 4,72 
 0,78 	 4,71 
 0,78 	 4,71 
 0,78 	 4,71 
 0,78 	 4,70 
 0,78 	 4,70 
 0,78 	 4,70 
 0,78 	 4,69 
 0,78 	 4,69 
 0,78 	 4,69 
 0,78 	 4,68 
 0,78 	 4,68 
 0,78 	 4,68 
 0,78 	 4,67 
 0,78 	 4,67 
 0,78 	 4,67 
 0,78 	 4,66 
 0,78 	 4,66 
 0,78 	 4,65 
 0,78 	 4,65 
 0,78 	 4,65 
 0,78 	 4,64 
 0,78 	 4,64 
 0,78 	 4,64 
 0,78 	 4,63 
 0,78 	 4,63 
 0,78 	 4,63 
 0,78 	 4,62 
 0,78 	 4,62 
 0,78 	 4,62 
 0,78 	 4,61 
 0,78 	 4,61 
 0,78 	 4,60 
 0,79 	 4,60 
 0,79 	 4,60 
 0,79 	 4,59 
 0,79 	 4,59 
 0,79 	 4,59 
 0,79 	 4,58 
 0,79 	 4,58 
 0,79 	 4,58 
 0,79 	 4,57 
 0,79 	 4,57 
 0,79 	 4,57 
 0,79 	 4,56 
 0,79 	 4,56 
 0,79 	 4,55 
 0,79 	 4,55 
 0,79 	 4,55 
 0,79 	 4,54 
 0,79 	 4,54 
 0,79 	 4,54 
 0,79 	 4,53 
 0,79 	 4,53 
 0,79 	 4,53 
 0,79 	 4,52 
 0,79 	 4,52 
 0,79 	 4,52 
 0,79 	 4,51 
 0,79 	 4,51 
 0,79 	 4,50 
 0,79 	 4,50 
 0,79 	 4,50 
 0,79 	 4,49 
 0,79 	 4,49 
 0,79 	 4,49 
 0,79 	 4,48 
 0,79 	 4,48 
 0,79 	 4,48 
 0,79 	 4,47 
 0,79 	 4,47 
 0,79 	 4,47 
 0,79 	 4,46 
 0,79 	 4,46 
 0,79 	 4,45 
 0,79 	 4,45 
 0,79 	 4,45 
 0,79 	 4,44 
 0,79 	 4,44 
 0,79 	 4,44 
 0,79 	 4,43 
 0,79 	 4,43 
 0,79 	 4,43 
 0,79 	 4,42 
 0,79 	 4,42 
 0,79 	 4,42 
 0,79 	 4,41 
 0,79 	 4,41 
 0,79 	 4,40 
 0,79 	 4,40 
 0,79 	 4,40 
 0,79 	 4,39 
 0,79 	 4,39 
 0,79 	 4,39 
 0,79 	 4,38 
 0,79 	 4,38 
 0,79 	 4,38 
 0,79 	 4,37 
 0,79 	 4,37 
 0,79 	 4,36 
 0,79 	 4,36 
 0,79 	 4,36 
 0,79 	 4,35 
 0,79 	 4,35 
 0,79 	 4,35 
 0,79 	 4,34 
 0,79 	 4,34 
 0,79 	 4,34 
 0,79 	 4,33 
 0,79 	 4,33 
 0,79 	 4,32 
 0,79 	 4,32 
 0,79 	 4,32 
 0,79 	 4,31 
 0,79 	 4,31 
 0,79 	 4,31 
 0,79 	 4,30 
 0,79 	 4,30 
 0,79 	 4,30 
 0,79 	 4,29 
 0,79 	 4,29 
 0,79 	 4,29 
 0,79 	 4,28 
 0,79 	 4,28 
 0,79 	 4,27 
 0,79 	 4,27 
 0,79 	 4,27 
 0,79 	 4,26 
 0,79 	 4,26 
 0,79 	 4,26 
 0,79 	 4,25 
 0,79 	 4,25 
 0,79 	 4,25 
 0,80 	 4,24 
 0,80 	 4,24 
 0,80 	 4,23 
 0,80 	 4,23 
 0,80 	 4,23 
 0,80 	 4,22 
 0,80 	 4,22 
 0,80 	 4,22 
 0,80 	 4,21 
 0,80 	 4,21 
 0,80 	 4,21 
 0,80 	 4,20 
 0,80 	 4,20 
 0,80 	 4,19 
 0,80 	 4,19 
 0,80 	 4,19 
 0,80 	 4,18 
 0,80 	 4,18 
 0,80 	 4,18 
 0,80 	 4,17 
 0,80 	 4,17 
 0,80 	 4,16 
 0,80 	 4,16 
 0,80 	 4,16 
 0,80 	 4,15 
 0,80 	 4,15 
 0,80 	 4,15 
 0,80 	 4,14 
 0,80 	 4,14 
 0,80 	 4,14 
 0,80 	 4,13 
 0,80 	 4,13 
 0,80 	 4,12 
 0,80 	 4,12 
 0,80 	 4,12 
 0,80 	 4,11 
 0,80 	 4,11 
 0,80 	 4,11 
 0,80 	 4,10 
 0,80 	 4,10 
 0,80 	 4,10 
 0,80 	 4,09 
 0,80 	 4,09 
 0,80 	 4,08 
 0,80 	 4,08 
 0,80 	 4,08 
 0,80 	 4,07 
 0,80 	 4,07 
 0,80 	 4,07 
 0,80 	 4,06 
 0,80 	 4,06 
 0,80 	 4,06 
 0,80 	 4,05 
 0,80 	 4,05 
 0,80 	 4,04 
 0,80 	 4,04 
 0,80 	 4,04 
 0,80 	 4,03 
 0,80 	 4,03 
 0,80 	 4,03 
 0,80 	 4,02 
 0,80 	 4,02 
 0,80 	 4,01 
 0,80 	 4,01 
 0,80 	 4,01 
 0,80 	 4,00 
 0,80 	 4,00 
 0,80 	 4,00 
 0,80 	 3,99 
 0,80 	 3,99 
 0,80 	 3,99 
 0,80 	 3,98 
 0,80 	 3,98 
 0,80 	 3,97 
 0,80 	 3,97 
 0,80 	 3,97 
 0,80 	 3,96 
 0,80 	 3,96 
 0,80 	 3,96 
 0,80 	 3,95 
 0,80 	 3,95 
 0,80 	 3,94 
 0,80 	 3,94 
 0,80 	 3,94 
 0,80 	 3,93 
 0,80 	 3,93 
 0,80 	 3,93 
 0,80 	 3,92 
 0,80 	 3,92 
 0,80 	 3,92 
 0,80 	 3,91 
 0,80 	 3,91 
 0,80 	 3,90 
 0,80 	 3,90 
 0,80 	 3,90 
 0,80 	 3,89 
 0,80 	 3,89 
 0,80 	 3,89 
 0,80 	 3,88 
 0,80 	 3,88 
 0,81 	 3,87 
 0,81 	 3,87 
 0,81 	 3,87 
 0,81 	 3,86 
 0,81 	 3,86 
 0,81 	 3,86 
 0,81 	 3,85 
 0,81 	 3,85 
 0,81 	 3,84 
 0,81 	 3,84 
 0,81 	 3,84 
 0,81 	 3,83 
 0,81 	 3,83 
 0,81 	 3,83 
 0,81 	 3,82 
 0,81 	 3,82 
 0,81 	 3,81 
 0,81 	 3,81 
 0,81 	 3,81 
 0,81 	 3,80 
 0,81 	 3,80 
 0,81 	 3,80 
 0,81 	 3,79 
 0,81 	 3,79 
 0,81 	 3,79 
 0,81 	 3,78 
 0,81 	 3,78 
 0,81 	 3,77 
 0,81 	 3,77 
 0,81 	 3,77 
 0,81 	 3,76 
 0,81 	 3,76 
 0,81 	 3,76 
 0,81 	 3,75 
 0,81 	 3,75 
 0,81 	 3,74 
 0,81 	 3,74 
 0,81 	 3,74 
 0,81 	 3,73 
 0,81 	 3,73 
 0,81 	 3,73 
 0,81 	 3,72 
 0,81 	 3,72 
 0,81 	 3,71 
 0,81 	 3,71 
 0,81 	 3,71 
 0,81 	 3,70 
 0,81 	 3,70 
 0,81 	 3,70 
 0,81 	 3,69 
 0,81 	 3,69 
 0,81 	 3,68 
 0,81 	 3,68 
 0,81 	 3,68 
 0,81 	 3,67 
 0,81 	 3,67 
 0,81 	 3,67 
 0,81 	 3,66 
 0,81 	 3,66 
 0,81 	 3,65 
 0,81 	 3,65 
 0,81 	 3,65 
 0,81 	 3,64 
 0,81 	 3,64 
 0,81 	 3,64 
 0,81 	 3,63 
 0,81 	 3,63 
 0,81 	 3,62 
 0,81 	 3,62 
 0,81 	 3,62 
 0,81 	 3,61 
 0,81 	 3,61 
 0,81 	 3,61 
 0,81 	 3,60 
 0,81 	 3,60 
 0,81 	 3,59 
 0,81 	 3,59 
 0,81 	 3,59 
 0,81 	 3,58 
 0,81 	 3,58 
 0,81 	 3,58 
 0,81 	 3,57 
 0,81 	 3,57 
 0,81 	 3,56 
 0,81 	 3,56 
 0,81 	 3,56 
 0,81 	 3,55 
 0,81 	 3,55 
 0,81 	 3,54 
 0,81 	 3,54 
 0,81 	 3,54 
 0,81 	 3,53 
 0,81 	 3,53 
 0,81 	 3,53 
 0,81 	 3,52 
 0,81 	 3,52 
 0,81 	 3,51 
 0,81 	 3,51 
 0,81 	 3,51 
 0,81 	 3,50 
 0,82 	 3,50 
 0,82 	 3,50 
 0,82 	 3,49 
 0,82 	 3,49 
 0,82 	 3,48 
